country;emission_2022;population_2050;repartition_method;source_of_budget;probability_of_reach;curve_type;remaining_carbon_budget;time_to_neutrality;temperature;scope
Lesotho;4.251056;2993.076;equality;lamboll;33%;exponential;148.656891601136;104.758969972576;1.5°C;consumption_based
Liberia;4.860882;8910.53;equality;lamboll;33%;exponential;442.558656151288;272.746231892298;1.5°C;consumption_based
Libya;56.0342;9260.606;equality;lamboll;33%;exponential;459.945855802803;24.5898869675282;1.5°C;consumption_based
Liechtenstein;1.370673;43.013;equality;lamboll;33%;exponential;2.13632359433561;4.66913227174247;1.5°C;consumption_based
Lithuania;26.37468;2258.774;equality;lamboll;33%;exponential;112.186366690811;12.7425363776328;1.5°C;consumption_based
Luxembourg;8.842451;791.464;equality;lamboll;33%;exponential;39.3095858756014;13.3176870380827;1.5°C;consumption_based
Madagascar;31.88092;53185.475;equality;lamboll;33%;exponential;2641.55918253661;248.217557574493;1.5°C;consumption_based
Malawi;16.42;37361.682;equality;lamboll;33%;exponential;1855.6399874611;338.550584563614;1.5°C;consumption_based
Malaysia;233.1968;44289.772;equality;lamboll;33%;exponential;2199.73693793376;28.2586336446169;1.5°C;consumption_based
Maldives;2.901473;589.962;equality;lamboll;33%;exponential;29.3016004547795;30.2535126637977;1.5°C;consumption_based
Mali;73.55506;46154.079;equality;lamboll;33%;exponential;2292.33134035129;93.3615033142469;1.5°C;consumption_based
Malta;2.956266;535.722;equality;lamboll;33%;exponential;26.6076662544966;26.9628797011328;1.5°C;consumption_based
Mauritania;8.741203;9415.598;equality;lamboll;33%;exponential;467.643832380425;160.268068501614;1.5°C;consumption_based
Mauritius;9.153498;1107.197;equality;lamboll;33%;exponential;54.9910742026274;17.9973312657317;1.5°C;consumption_based
Mexico;597.8052;148946.274;equality;lamboll;33%;exponential;7397.70393682323;37.0715083002603;1.5°C;consumption_based
Monaco;1.08342;36.757;equality;lamboll;33%;exponential;1.82560728981922;5.04793217491543;1.5°C;consumption_based
Mongolia;44.70931;4501.493;equality;lamboll;33%;exponential;223.575330845015;14.9805898186065;1.5°C;consumption_based
Montenegro;4.889849;533.295;equality;lamboll;33%;exponential;26.4871246190968;16.2271542649016;1.5°C;consumption_based
Morocco;84.54553;43440.431;equality;lamboll;33%;exponential;2157.55277923903;76.4493462003546;1.5°C;consumption_based
Mozambique;46.50852;63530.951;equality;lamboll;33%;exponential;3155.38719903006;203.24652918849;1.5°C;consumption_based
Myanmar;76.01056;58623.231;equality;lamboll;33%;exponential;2911.63582083294;114.75354736638;1.5°C;consumption_based
Namibia;15.53063;4512.3;equality;lamboll;33%;exponential;224.112081341004;43.2293986120719;1.5°C;consumption_based
Nepal;51.71283;34642.027;equality;lamboll;33%;exponential;1720.56307710951;99.672486282076;1.5°C;consumption_based
Netherlands;199.7464;18958.475;equality;lamboll;33%;exponential;941.609221749748;14.1219523088866;1.5°C;consumption_based
New Caledonia;0;340.581;equality;lamboll;33%;exponential;16.9156121656806;inf;1.5°C;consumption_based
New Zealand;79.7114;5755.288;equality;lamboll;33%;exponential;285.847477427676;10.7427860186132;1.5°C;consumption_based
Nicaragua;16.31699;8756.43;equality;lamboll;33%;exponential;434.904982473862;79.8467665866302;1.5°C;consumption_based
Niger;34.38707;52513.876;equality;lamboll;33%;exponential;2608.20292304221;227.221385030345;1.5°C;consumption_based
Nigeria;449.8309;359185.556;equality;lamboll;33%;exponential;17839.6433177727;118.806412000028;1.5°C;consumption_based
Norway;76.82043;5899.829;equality;lamboll;33%;exponential;293.026384935845;11.4270201085202;1.5°C;consumption_based
Oman;65.19586;7827.002;equality;lamboll;33%;exponential;388.743148478647;17.8626433644786;1.5°C;consumption_based
Pakistan;578.9303;371863.793;equality;lamboll;33%;exponential;18469.3324079937;95.571392904506;1.5°C;consumption_based
Panama;21.22502;5630.68;equality;lamboll;33%;exponential;279.658580804726;39.4714462503698;1.5°C;consumption_based
Papua New Guinea;17.17362;14906.59;equality;lamboll;33%;exponential;740.364539280853;129.147724505293;1.5°C;consumption_based
Paraguay;29.96962;8640.464;equality;lamboll;33%;exponential;429.14530744676;42.8969218682956;1.5°C;consumption_based
Peru;99.16215;40583.876;equality;lamboll;33%;exponential;2015.67646637972;60.8944747908047;1.5°C;consumption_based
Philippines;260.8678;134373.439;equality;lamboll;33%;exponential;6673.91598325431;76.6413696976888;1.5°C;consumption_based
Poland;340.3965;32814.096;equality;lamboll;33%;exponential;1629.77535888206;14.3431869635734;1.5°C;consumption_based
Portugal;63.02308;9770.27;equality;lamboll;33%;exponential;485.259301235195;23.0662631809256;1.5°C;consumption_based
Qatar;162.3337;4164.46;equality;lamboll;33%;exponential;206.83593694155;3.8169837293586;1.5°C;consumption_based
Romania;116.8046;16027.266;equality;lamboll;33%;exponential;796.025074012345;20.4159596863222;1.5°C;consumption_based
Rwanda;8.712675;22707.91;equality;lamboll;33%;exponential;1127.8321417025;387.789415541117;1.5°C;consumption_based
Samoa;0.6925006;272.726;equality;lamboll;33%;exponential;13.5454627342612;58.5971764836724;1.5°C;consumption_based
San Marino;0.566147;33.696;equality;lamboll;33%;exponential;1.6735768217686;8.85562954010905;1.5°C;consumption_based
Sao Tome and Principe;0.2998609;365.115;equality;lamboll;33%;exponential;18.1341405887952;181.167435350922;1.5°C;consumption_based
Saudi Arabia;703.8256;47693.909;equality;lamboll;33%;exponential;2368.80996681923;10.0824983739107;1.5°C;consumption_based
Senegal;28.29428;30364.954;equality;lamboll;33%;exponential;1508.13399835202;159.677704882654;1.5°C;consumption_based
Serbia;73.73461;5532.87;equality;lamboll;33%;exponential;274.800658530949;11.1647596909383;1.5°C;consumption_based
Seychelles;0.9971907;141.747;equality;lamboll;33%;exponential;7.04013811002001;21.1497850375704;1.5°C;consumption_based
Sierra Leone;7.612386;12948.325;equality;lamboll;33%;exponential;643.103531598022;253.083068152974;1.5°C;consumption_based
Singapore;98.39144;6081.692;equality;lamboll;33%;exponential;302.058961548419;9.19681406865072;1.5°C;consumption_based
Slovakia;47.49821;4936.488;equality;lamboll;33%;exponential;245.180196395384;15.4636190959187;1.5°C;consumption_based
Slovenia;16.40035;1981.553;equality;lamboll;33%;exponential;98.417651113071;17.9772342496839;1.5°C;consumption_based
Somalia;27.54213;37206.512;equality;lamboll;33%;exponential;1847.93317017021;200.997999691739;1.5°C;consumption_based
South Africa;442.3963;79177.328;equality;lamboll;33%;exponential;3932.4946863239;26.6292942490705;1.5°C;consumption_based
South Sudan;0;18341.974;equality;lamboll;33%;exponential;910.989510680269;inf;1.5°C;consumption_based
Spain;347.0203;44928.558;equality;lamboll;33%;exponential;2231.46347650422;19.2636198914608;1.5°C;consumption_based
Sri Lanka;52.34435;24813.69;equality;lamboll;33%;exponential;1232.41976633877;70.5329165150954;1.5°C;consumption_based
Sudan;0;85206.383;equality;lamboll;33%;exponential;4231.93932975838;inf;1.5°C;consumption_based
Suriname;3.667079;733.905;equality;lamboll;33%;exponential;36.4508071397224;29.7776130117618;1.5°C;consumption_based
Sweden;98.71911;11309.63;equality;lamboll;33%;exponential;561.71458424676;17.0458030725154;1.5°C;consumption_based
Switzerland;98.65993;9342.586;equality;lamboll;33%;exponential;464.017550598879;14.0895331247907;1.5°C;consumption_based
Tajikistan;16.7698;15574.642;equality;lamboll;33%;exponential;773.544630179956;138.184868851416;1.5°C;consumption_based
Thailand;283.2797;66382.735;equality;lamboll;33%;exponential;3297.02655097363;34.8666312676697;1.5°C;consumption_based
Togo;13.54584;15584.778;equality;lamboll;33%;exponential;774.048054166941;171.18471332524;1.5°C;consumption_based
Trinidad and Tobago;32.59566;1399.8;equality;lamboll;33%;exponential;69.5237664741123;6.38964178070115;1.5°C;consumption_based
Tunisia;31.10463;13145.141;equality;lamboll;33%;exponential;652.878777792027;62.8797071481017;1.5°C;consumption_based
Turkmenistan;101.6677;9639.708;equality;lamboll;33%;exponential;478.774687720126;14.1075364522254;1.5°C;consumption_based
Uganda;50.1081;85431.202;equality;lamboll;33%;exponential;4243.10539895036;253.675708792127;1.5°C;consumption_based
Ukraine;252.1204;31990.132;equality;lamboll;33%;exponential;1588.85159783114;18.8789721478729;1.5°C;consumption_based
Uruguay;31.57455;3254.354;equality;lamboll;33%;exponential;161.633767338258;15.3354994231536;1.5°C;consumption_based
Uzbekistan;165.7009;52210.754;equality;lamboll;33%;exponential;2593.14778435014;46.8819210256114;1.5°C;consumption_based
Vanuatu;0.5712391;534.388;equality;lamboll;33%;exponential;26.541410571916;139.190332447369;1.5°C;consumption_based
Viet Nam;237.3877;110008.908;equality;lamboll;33%;exponential;5463.80456484077;68.9509004522353;1.5°C;consumption_based
Yemen;45.34253;70976.403;equality;lamboll;33%;exponential;3525.17993095048;232.904853108841;1.5°C;consumption_based
Zambia;39.16851;38083.386;equality;lamboll;33%;exponential;1891.48480840654;144.666776588657;1.5°C;consumption_based
Zimbabwe;22.44673;25866.385;equality;lamboll;33%;exponential;1284.70389360586;171.456105902087;1.5°C;consumption_based
Afghanistan;36.29291;76885.134;responsability;lamboll;33%;linear;9797.42592222009;539.908534323651;1.5°C;consumption_based
Albania;10.69817;2240.166;responsability;lamboll;33%;linear;-0.0929092658859645;1;1.5°C;consumption_based
Algeria;229.2533;59565.554;responsability;lamboll;33%;linear;3900.01204378761;34.0236065852715;1.5°C;consumption_based
Andorra;0.7052279;82.195;responsability;lamboll;33%;linear;-20.58736219642;-20;1.5°C;consumption_based
Angola;63.06419;74295.394;responsability;lamboll;33%;linear;8320.36179599363;263.869615894333;1.5°C;consumption_based
Argentina;329.7293;48308.943;responsability;lamboll;33%;linear;-3147.59737883339;-8;1.5°C;consumption_based
Armenia;13.76886;2495.207;responsability;lamboll;33%;linear;-59.7257751139749;-3;1.5°C;consumption_based
Aruba;0.8570806;100.002;responsability;lamboll;33%;linear;-43.8860810458835;-21;1.5°C;consumption_based
Australia;516.071;32506.969;responsability;lamboll;33%;linear;-12121.0102151141;-21;1.5°C;consumption_based
Austria;104.6011;8724.332;responsability;lamboll;33%;linear;-2560.99521212368;-21;1.5°C;consumption_based
Azerbaijan;61.16201;11224.923;responsability;lamboll;33%;linear;-304.458601482394;-3;1.5°C;consumption_based
Bahamas;3.216727;424.265;responsability;lamboll;33%;linear;-69.3438495108176;-17;1.5°C;consumption_based
Bahrain;29.84191;2139.464;responsability;lamboll;33%;linear;-777.571765124735;-22;1.5°C;consumption_based
Bangladesh;198.2366;214709.096;responsability;lamboll;33%;linear;25858.6466347985;260.886704420864;1.5°C;consumption_based
Barbados;4.262979;264.216;responsability;lamboll;33%;linear;-142.971469246771;-24;1.5°C;consumption_based
Belarus;37.69015;7453.546;responsability;lamboll;33%;linear;806.933075903358;42.8193082756825;1.5°C;consumption_based
Belgium;135.3539;11870.906;responsability;lamboll;33%;linear;-2913.02882629217;-20;1.5°C;consumption_based
Belize;1.471538;516.627;responsability;lamboll;33%;linear;23.6065506030732;32.0841875684804;1.5°C;consumption_based
Benin;17.1341;24433.809;responsability;lamboll;33%;linear;2996.39295749156;349.757846340521;1.5°C;consumption_based
Bermuda;0;56.937;responsability;lamboll;33%;linear;7.83349858509559;inf;1.5°C;consumption_based
Bhutan;3.675114;882.34;responsability;lamboll;33%;linear;51.4794227969553;28.0151433653243;1.5°C;consumption_based
Bosnia and Herzegovina;26.34888;2455.167;responsability;lamboll;33%;linear;-375.664904944687;-13;1.5°C;consumption_based
Botswana;18.26959;3437.43;responsability;lamboll;33%;linear;-172.815163560863;-8;1.5°C;consumption_based
Brazil;1077.661;217489.3;responsability;lamboll;33%;linear;140.235473151563;0.260258974114425;1.5°C;consumption_based
British Virgin Islands;0.2776416;40.34;responsability;lamboll;33%;linear;-9.28752051011722;-19;1.5°C;consumption_based
Bulgaria;57.15165;5402.217;responsability;lamboll;33%;linear;-923.444355926737;-16;1.5°C;consumption_based
Burkina Faso;29.78411;37304.383;responsability;lamboll;33%;linear;4526.04793892446;303.923665264764;1.5°C;consumption_based
Burundi;4.499215;24131.72;responsability;lamboll;33%;linear;3209.9125028067;1426.87668973663;1.5°C;consumption_based
Cambodia;40.78146;21931.455;responsability;lamboll;33%;linear;2125.27876702421;104.227694007238;1.5°C;consumption_based
Cameroon;38.30513;51096.317;responsability;lamboll;33%;linear;5985.60069148385;312.52214476149;1.5°C;consumption_based
Canada;672.7777;45621.882;responsability;lamboll;33%;linear;-16639.1781396368;-22;1.5°C;consumption_based
Cayman Islands;0;103.958;responsability;lamboll;33%;linear;14.3027354077202;inf;1.5°C;consumption_based
Central African Republic;9.32562;10616.752;responsability;lamboll;33%;linear;881.202200765316;188.985225811327;1.5°C;consumption_based
Chad;49.86327;38857.686;responsability;lamboll;33%;linear;4487.36434987196;179.986765804648;1.5°C;consumption_based
Chile;120.2864;20320.306;responsability;lamboll;33%;linear;-163.62501542267;0;1.5°C;consumption_based
China;12046.22;1260289.093;responsability;lamboll;33%;linear;-62274.8855273212;-4;1.5°C;consumption_based
Colombia;192.7321;59385.356;responsability;lamboll;33%;linear;3313.48356707585;34.3843455976026;1.5°C;consumption_based
Congo;20.37865;11006.472;responsability;lamboll;33%;linear;1064.77507576594;104.499078767822;1.5°C;consumption_based
Costa Rica;20.15067;5354.15;responsability;lamboll;33%;linear;195.526662620994;19.4064676381475;1.5°C;consumption_based
Croatia;23.31505;3234.159;responsability;lamboll;33%;linear;-537.75184661847;-16;1.5°C;consumption_based
Cuba;41.99676;9382;responsability;lamboll;33%;linear;-144.980642853736;-2;1.5°C;consumption_based
Cyprus;10.44542;1508.481;responsability;lamboll;33%;linear;-206.248793356401;-14;1.5°C;consumption_based
Denmark;60.05671;6124.838;responsability;lamboll;33%;linear;-1842.14212185065;-22;1.5°C;consumption_based
Djibouti;1.718966;1530.539;responsability;lamboll;33%;linear;153.891900397591;179.051709455092;1.5°C;consumption_based
Dominican Republic;36.86521;12996.293;responsability;lamboll;33%;linear;847.850644781034;45.9973316186743;1.5°C;consumption_based
Ecuador;64.94059;21337.238;responsability;lamboll;33%;linear;1200.42359460084;36.9699010927014;1.5°C;consumption_based
Egypt;359.3699;161630.192;responsability;lamboll;33%;linear;13873.4791785031;77.2100233130435;1.5°C;consumption_based
El Salvador;15.27658;6663.345;responsability;lamboll;33%;linear;440.861555934643;57.7173105413179;1.5°C;consumption_based
Eritrea;6.147011;5696.062;responsability;lamboll;33%;linear;605.2699148721;196.931456563881;1.5°C;consumption_based
Estonia;12.3808;1174.267;responsability;lamboll;33%;linear;-413.158677419175;-24;1.5°C;consumption_based
Ethiopia;15.46353;225021.874;responsability;lamboll;33%;linear;30573.9530778655;3954.3303602561;1.5°C;consumption_based
Fiji;3.433959;1000.261;responsability;lamboll;33%;linear;42.8340017703655;24.9472994700085;1.5°C;consumption_based
Finland;64.9849;5351.645;responsability;lamboll;33%;linear;-1833.64577594808;-22;1.5°C;consumption_based
France;561.8057;68219.675;responsability;lamboll;33%;linear;-13564.1439585826;-19;1.5°C;consumption_based
French Polynesia;0;284.75;responsability;lamboll;33%;linear;39.1764357466317;inf;1.5°C;consumption_based
Gabon;14.30998;4084.533;responsability;lamboll;33%;linear;38.1427233169337;5.33092615320688;1.5°C;consumption_based
Gambia;2.508158;4301.896;responsability;lamboll;33%;linear;525.761705000674;419.241295804071;1.5°C;consumption_based
Georgia;17.8212;3664.014;responsability;lamboll;33%;linear;-220.288874510065;-10;1.5°C;consumption_based
Germany;872.121;78294.613;responsability;lamboll;33%;linear;-25198.8114098265;-23;1.5°C;consumption_based
Ghana;54.33566;50553.047;responsability;lamboll;33%;linear;6080.21040228078;223.801842189118;1.5°C;consumption_based
Greece;83.41989;8812.07;responsability;lamboll;33%;linear;-3766.48786454848;-23;1.5°C;consumption_based
Greenland;0;49.898;responsability;lamboll;33%;linear;6.86505984507613;inf;1.5°C;consumption_based
Guatemala;40.88083;24670.857;responsability;lamboll;33%;linear;2472.18305016625;120.945834522746;1.5°C;consumption_based
Guinea;25.79336;23404.584;responsability;lamboll;33%;linear;2698.16807161508;209.214159893483;1.5°C;consumption_based
Guyana;3.330323;940.608;responsability;lamboll;33%;linear;-1177.18991415709;-28;1.5°C;consumption_based
Haiti;14.31872;14710.861;responsability;lamboll;33%;linear;1680.11061001099;234.673296217957;1.5°C;consumption_based
Honduras;16.61826;14846.778;responsability;lamboll;33%;linear;1590.76307020722;191.447608860039;1.5°C;consumption_based
Hungary;60.08714;8725.347;responsability;lamboll;33%;linear;-1016.03212653182;-15;1.5°C;consumption_based
