country;emission_2023;population_2050;repartition_method;source_of_budget;probability_of_reach;curve_type;remaining_carbon_budget;time_to_neutrality;temperature;scope
Dominican Republic;31.3508129;12996.293;equality;lamboll;33%;exponential;645.485954822933;61.6795205010098;1.5°C;territorial_CO2
Ecuador;45.3281604;21337.238;equality;lamboll;33%;exponential;1059.7550735209;70.0390761017767;1.5°C;territorial_CO2
Egypt;249.3318513;161630.192;equality;lamboll;33%;exponential;8027.67518486494;96.4528418953282;1.5°C;territorial_CO2
El Salvador;8.379618575;6663.345;equality;lamboll;33%;exponential;330.947879494531;118.314602817829;1.5°C;territorial_CO2
Equatorial Guinea;3.776752854;3143.728;equality;lamboll;33%;exponential;156.139313709193;123.850196009993;1.5°C;territorial_CO2
Eritrea;0.668500259;5696.062;equality;lamboll;33%;exponential;282.905903922036;1267.77863635533;1.5°C;territorial_CO2
Estonia;11.43636893;1174.267;equality;lamboll;33%;exponential;58.3222350951968;15.2773841950973;1.5°C;territorial_CO2
Eswatini;1.390163801;1505.331;equality;lamboll;33%;exponential;74.7651671026161;161.115131803784;1.5°C;territorial_CO2
Ethiopia;16.7076921;225021.874;equality;lamboll;33%;exponential;11176.1453204337;2003.91167313604;1.5°C;territorial_CO2
Fiji;2.210537892;1000.261;equality;lamboll;33%;exponential;49.6798915396214;67.3264434735624;1.5°C;territorial_CO2
Finland;32.26887724;5351.645;equality;lamboll;33%;exponential;265.799769418739;24.6759421354731;1.5°C;territorial_CO2
French Guiana;0.381634202;471.917;equality;lamboll;33%;exponential;23.438667883386;183.98763386352;1.5°C;territorial_CO2
French Polynesia;1.258990011;284.75;equality;lamboll;33%;exponential;14.1426578822;33.652067356664;1.5°C;territorial_CO2
Gabon;4.926896005;4084.533;equality;lamboll;33%;exponential;202.866208349625;123.350045738686;1.5°C;territorial_CO2
Georgia;12.8635951;3664.014;equality;lamboll;33%;exponential;181.980321255807;42.3804012252954;1.5°C;territorial_CO2
Germany;582.9505817;78294.613;equality;lamboll;33%;exponential;3888.65294355837;19.9834488366006;1.5°C;territorial_CO2
Ghana;24.16378619;50553.047;equality;lamboll;33%;exponential;2510.81456935478;311.281029354518;1.5°C;territorial_CO2
Gibraltar;0.688587903;49.799;equality;lamboll;33%;exponential;2.47336337094179;10.7604772640867;1.5°C;territorial_CO2
Greece;51.67400117;8812.07;equality;lamboll;33%;exponential;437.668450374004;25.3732529360038;1.5°C;territorial_CO2
Greenland;0.582223982;49.898;equality;lamboll;33%;exponential;2.47828039686045;12.7515609066599;1.5°C;territorial_CO2
Grenada;0.142698104;113.244;equality;lamboll;33%;exponential;5.62448164780281;118.077540780325;1.5°C;territorial_CO2
Guadeloupe;1.167141168;326.318;equality;lamboll;33%;exponential;16.2072127648945;41.5994840001658;1.5°C;territorial_CO2
Guatemala;21.34940527;24670.857;equality;lamboll;33%;exponential;1225.32568994443;171.936766788509;1.5°C;territorial_CO2
Guinea;3.715383288;23404.584;equality;lamboll;33%;exponential;1162.43379942831;937.276232055165;1.5°C;territorial_CO2
Guinea-Bissau;0.346017421;3438.608;equality;lamboll;33%;exponential;170.785097576807;1478.61465233251;1.5°C;territorial_CO2
Guyana;3.304156195;940.608;equality;lamboll;33%;exponential;46.7171102555236;42.3563374913794;1.5°C;territorial_CO2
Haiti;3.536478127;14710.861;equality;lamboll;33%;exponential;730.643281038096;618.924132670368;1.5°C;territorial_CO2
Honduras;10.94576269;14846.778;equality;lamboll;33%;exponential;737.393860955129;201.816415187041;1.5°C;territorial_CO2
Hungary;43.82523189;8725.347;equality;lamboll;33%;exponential;433.361185336189;29.6229827665433;1.5°C;territorial_CO2
Iceland;3.086232416;432.993;equality;lamboll;33%;exponential;21.5054323595695;20.8748108024197;1.5°C;territorial_CO2
India;2955.181684;1679589.259;equality;lamboll;33%;exponential;83420.0395879007;84.5647176982928;1.5°C;territorial_CO2
Indonesia;674.5359386;320712.949;equality;lamboll;33%;exponential;15928.8270977996;70.7427116719377;1.5°C;territorial_CO2
Iraq;192.9082428;71928.75;equality;lamboll;33%;exponential;3572.48008127933;55.4781574948713;1.5°C;territorial_CO2
Ireland;32.4825757;5970.042;equality;lamboll;33%;exponential;296.5136489846;27.3462152760387;1.5°C;territorial_CO2
Jamaica;6.864732681;2454.94;equality;lamboll;33%;exponential;121.92932938131;53.2093009435547;1.5°C;territorial_CO2
Japan;944.7586103;105123.167;equality;lamboll;33%;exponential;5221.14481606452;16.5557126019914;1.5°C;territorial_CO2
Jordan;23.57898146;16367.355;equality;lamboll;33%;exponential;812.916250049218;103.281791459067;1.5°C;territorial_CO2
Kazakhstan;239.8671134;26544.264;equality;lamboll;33%;exponential;1318.37206141105;16.465323974341;1.5°C;territorial_CO2
Kenya;21.7336726;83593.239;equality;lamboll;33%;exponential;4151.81942209649;572.279690858264;1.5°C;territorial_CO2
Kiribati;0.097443556;182.621;equality;lamboll;33%;exponential;9.07022414435553;278.848230842627;1.5°C;territorial_CO2
Kuwait;111.633539;6367.756;equality;lamboll;33%;exponential;316.266881774631;8.48715281514586;1.5°C;territorial_CO2
Kyrgyzstan;10.46398685;9642.952;equality;lamboll;33%;exponential;478.935807236087;137.114416834132;1.5°C;territorial_CO2
Latvia;6.551100159;1513.81;equality;lamboll;33%;exponential;75.1862929891242;34.3817067316502;1.5°C;territorial_CO2
Lebanon;17.33205484;6999.26;equality;lamboll;33%;exponential;347.631745771964;60.0858726639587;1.5°C;territorial_CO2
Lesotho;0.878312664;2993.076;equality;lamboll;33%;exponential;148.656891601136;507.036122908209;1.5°C;territorial_CO2
Liberia;1.636886782;8910.53;equality;lamboll;33%;exponential;442.558656151288;809.944379630952;1.5°C;territorial_CO2
Libya;61.25859526;9260.606;equality;lamboll;33%;exponential;459.945855802803;22.4927561343473;1.5°C;territorial_CO2
Lithuania;13.11462075;2258.774;equality;lamboll;33%;exponential;112.186366690811;25.6263849145942;1.5°C;territorial_CO2
Luxembourg;7.007462613;791.464;equality;lamboll;33%;exponential;39.3095858756014;16.8050836046011;1.5°C;territorial_CO2
Madagascar;4.099124436;53185.475;equality;lamboll;33%;exponential;2641.55918253661;1930.51082473355;1.5°C;territorial_CO2
Malawi;6.447680153;37361.682;equality;lamboll;33%;exponential;1855.6399874611;862.170651555665;1.5°C;territorial_CO2
Malaysia;283.3235299;44289.772;equality;lamboll;33%;exponential;2199.73693793376;23.25900337548;1.5°C;territorial_CO2
Maldives;2.876314087;589.962;equality;lamboll;33%;exponential;29.3016004547795;30.5181379689732;1.5°C;territorial_CO2
Mali;6.66068125;46154.079;equality;lamboll;33%;exponential;2292.33134035129;1031.00729793512;1.5°C;territorial_CO2
Malta;1.684619297;535.722;equality;lamboll;33%;exponential;26.6076662544966;47.3159987330651;1.5°C;territorial_CO2
Martinique;1.091369448;282.07;equality;lamboll;33%;exponential;14.0095505138969;38.4552295186348;1.5°C;territorial_CO2
Mauritania;4.650269249;9415.598;equality;lamboll;33%;exponential;467.643832380425;301.259055374433;1.5°C;territorial_CO2
Mauritius;4.213585393;1107.197;equality;lamboll;33%;exponential;54.9910742026274;39.0969970657037;1.5°C;territorial_CO2
Mexico;487.0939365;148946.274;equality;lamboll;33%;exponential;7397.70393682323;45.497467270851;1.5°C;territorial_CO2
Mongolia;28.11711833;4501.493;equality;lamboll;33%;exponential;223.575330845015;23.8207851289048;1.5°C;territorial_CO2
Morocco;69.858022;43440.431;equality;lamboll;33%;exponential;2157.55277923903;92.5226667978441;1.5°C;territorial_CO2
Mozambique;9.740080311;63530.951;equality;lamboll;33%;exponential;3155.38719903006;970.494592022823;1.5°C;territorial_CO2
Namibia;4.36458915;4512.3;equality;lamboll;33%;exponential;224.112081341004;153.824282628435;1.5°C;territorial_CO2
Nepal;17.93377724;34642.027;equality;lamboll;33%;exponential;1720.56307710951;287.409967783359;1.5°C;territorial_CO2
Netherlands;122.87205;18958.475;equality;lamboll;33%;exponential;941.609221749748;22.957288778626;1.5°C;territorial_CO2
New Caledonia;6.20856473;340.581;equality;lamboll;33%;exponential;16.9156121656806;8.16205475748527;1.5°C;territorial_CO2
New Zealand;35.79508597;5755.288;equality;lamboll;33%;exponential;285.847477427676;23.9229070203036;1.5°C;territorial_CO2
Nicaragua;5.725285354;8756.43;equality;lamboll;33%;exponential;434.904982473862;227.562263078491;1.5°C;territorial_CO2
Niger;2.822852029;52513.876;equality;lamboll;33%;exponential;2608.20292304221;2767.937388239;1.5°C;territorial_CO2
Nigeria;127.9417257;359185.556;equality;lamboll;33%;exponential;17839.6433177727;417.712008676958;1.5°C;territorial_CO2
North Macedonia;8.763655053;1512.688;equality;lamboll;33%;exponential;75.1305666953794;25.6823279805726;1.5°C;territorial_CO2
Norway;44.06520457;5899.829;equality;lamboll;33%;exponential;293.026384935845;19.9211284032663;1.5°C;territorial_CO2
Oman;93.09418839;7827.002;equality;lamboll;33%;exponential;388.743148478647;12.5095928775031;1.5°C;territorial_CO2
Pakistan;200.5101298;371863.793;equality;lamboll;33%;exponential;18469.3324079937;275.942044528184;1.5°C;territorial_CO2
Palau;1.439590374;15.518;equality;lamboll;33%;exponential;0.770731396017485;1.60386243127998;1.5°C;territorial_CO2
Panama;14.72052763;5630.68;equality;lamboll;33%;exponential;279.658580804726;56.9125140858163;1.5°C;territorial_CO2
Papua New Guinea;5.951817103;14906.59;equality;lamboll;33%;exponential;740.364539280853;372.648202412107;1.5°C;territorial_CO2
Paraguay;8.25393827;8640.464;equality;lamboll;33%;exponential;429.14530744676;155.756489267094;1.5°C;territorial_CO2
Peru;58.40336278;40583.876;equality;lamboll;33%;exponential;2015.67646637972;103.391769856184;1.5°C;territorial_CO2
Philippines;161.2883425;134373.439;equality;lamboll;33%;exponential;6673.91598325431;123.959767904632;1.5°C;territorial_CO2
Poland;286.9067825;32814.096;equality;lamboll;33%;exponential;1629.77535888206;17.0172715984712;1.5°C;territorial_CO2
Portugal;36.17134971;9770.27;equality;lamboll;33%;exponential;485.259301235195;40.1894582703569;1.5°C;territorial_CO2
Puerto Rico;13.81529408;2503.994;equality;lamboll;33%;exponential;124.36569089054;26.967671608452;1.5°C;territorial_CO2
Qatar;127.9078898;4164.46;equality;lamboll;33%;exponential;206.83593694155;4.8443070446666;1.5°C;territorial_CO2
Romania;70.77330856;16027.266;equality;lamboll;33%;exponential;796.025074012345;33.6945955091998;1.5°C;territorial_CO2
Rwanda;1.645966567;22707.91;equality;lamboll;33%;exponential;1127.8321417025;2052.70460153259;1.5°C;territorial_CO2
Réunion;2.570714629;941.413;equality;lamboll;33%;exponential;46.7570921329429;54.487467546984;1.5°C;territorial_CO2
Saint Kitts and Nevis;0.118782358;44.249;equality;lamboll;33%;exponential;2.19771191792613;55.4270569414487;1.5°C;territorial_CO2
Saint Lucia;0.296559408;172.08;equality;lamboll;33%;exponential;8.54668505133966;86.3354172874517;1.5°C;territorial_CO2
Saint Pierre and Miquelon;0.040105593;4.258;equality;lamboll;33%;exponential;0.211481781430755;15.7968689778706;1.5°C;territorial_CO2
Saint Vincent and the Grenadines;0.096285319;88.942;equality;lamboll;33%;exponential;4.41747595209351;137.441257034576;1.5°C;territorial_CO2
Samoa;0.46844804;272.726;equality;lamboll;33%;exponential;13.5454627342612;86.6234382648906;1.5°C;territorial_CO2
Saudi Arabia;622.9136005;47693.909;equality;lamboll;33%;exponential;2368.80996681923;11.392142444507;1.5°C;territorial_CO2
Senegal;12.02393894;30364.954;equality;lamboll;33%;exponential;1508.13399835202;375.747557788844;1.5°C;territorial_CO2
Seychelles;1.237262978;141.747;equality;lamboll;33%;exponential;7.04013811002001;17.0459872488517;1.5°C;territorial_CO2
Sierra Leone;1.074937963;12948.325;equality;lamboll;33%;exponential;643.103531598022;1792.25785222802;1.5°C;territorial_CO2
Singapore;57.06833124;6081.692;equality;lamboll;33%;exponential;302.058961548419;15.8562158725355;1.5°C;territorial_CO2
Slovakia;34.86157005;4936.488;equality;lamboll;33%;exponential;245.180196395384;21.0688797470829;1.5°C;territorial_CO2
Slovenia;12.07646104;1981.553;equality;lamboll;33%;exponential;98.417651113071;24.4138521004001;1.5°C;territorial_CO2
Solomon Islands;0.418847248;1309.11;equality;lamboll;33%;exponential;65.019472731051;465.040498176732;1.5°C;territorial_CO2
Somalia;0.86815344;37206.512;equality;lamboll;33%;exponential;1847.93317017021;6376.6527691808;1.5°C;territorial_CO2
South Africa;397.3729581;79177.328;equality;lamboll;33%;exponential;3932.4946863239;29.6464593457198;1.5°C;territorial_CO2
Sri Lanka;20.51799691;24813.69;equality;lamboll;33%;exponential;1232.41976633877;179.939576206269;1.5°C;territorial_CO2
Suriname;2.62856188;733.905;equality;lamboll;33%;exponential;36.4508071397224;41.5424343540882;1.5°C;territorial_CO2
Sweden;35.39216972;11309.63;equality;lamboll;33%;exponential;561.71458424676;47.5457289526691;1.5°C;territorial_CO2
Tajikistan;9.308194605;15574.642;equality;lamboll;33%;exponential;773.544630179956;248.956184523656;1.5°C;territorial_CO2
Thailand;274.1600465;66382.735;equality;lamboll;33%;exponential;3297.02655097363;36.0264340906292;1.5°C;territorial_CO2
Timor-Leste;0.702889741;1889.249;equality;lamboll;33%;exponential;93.833194947457;399.919239160983;1.5°C;territorial_CO2
Togo;2.492578392;15584.778;equality;lamboll;33%;exponential;774.048054166941;930.298017744178;1.5°C;territorial_CO2
Tonga;0.219995944;105.195;equality;lamboll;33%;exponential;5.2247125405374;71.1460388457441;1.5°C;territorial_CO2
Trinidad and Tobago;27.21617986;1399.8;equality;lamboll;33%;exponential;69.5237664741123;7.65260194769779;1.5°C;territorial_CO2
Tunisia;31.49745771;13145.141;equality;lamboll;33%;exponential;652.878777792027;62.0954885742764;1.5°C;territorial_CO2
Turkmenistan;65.98768402;9639.708;equality;lamboll;33%;exponential;478.774687720126;21.7355830116602;1.5°C;territorial_CO2
Turks and Caicos Islands;0.103098647;50.988;equality;lamboll;33%;exponential;2.53241734889416;73.5843253325163;1.5°C;territorial_CO2
Türkiye;438.3155644;91258.061;equality;lamboll;33%;exponential;4532.50758811566;30.9780905919535;1.5°C;territorial_CO2
Uganda;7.217406803;85431.202;equality;lamboll;33%;exponential;4243.10539895036;1761.18765793321;1.5°C;territorial_CO2
Ukraine;136.197947;31990.132;equality;lamboll;33%;exponential;1588.85159783114;34.9474725159445;1.5°C;territorial_CO2
United Arab Emirates;205.9913033;15367.392;equality;lamboll;33%;exponential;763.251159254281;11.0999643867273;1.5°C;territorial_CO2
United Kingdom;302.1032807;75504.681;equality;lamboll;33%;exponential;3750.0855904746;37.1867938869905;1.5°C;territorial_CO2
Uruguay;8.817278757;3254.354;equality;lamboll;33%;exponential;161.633767338258;54.9162056294208;1.5°C;territorial_CO2
Uzbekistan;137.9001132;52210.754;equality;lamboll;33%;exponential;2593.14778435014;56.3333584534921;1.5°C;territorial_CO2
Vanuatu;0.287301314;534.388;equality;lamboll;33%;exponential;26.541410571916;276.751119335067;1.5°C;territorial_CO2
Viet Nam;372.9485199;110008.908;equality;lamboll;33%;exponential;5463.80456484077;43.8883513351225;1.5°C;territorial_CO2
Western Sahara;0.264759859;777.315;equality;lamboll;33%;exponential;38.6068485046611;436.832767937163;1.5°C;territorial_CO2
Yemen;10.89883896;70976.403;equality;lamboll;33%;exponential;3525.17993095048;968.955989531677;1.5°C;territorial_CO2
Zambia;8.058979391;38083.386;equality;lamboll;33%;exponential;1891.48480840654;703.114105467076;1.5°C;territorial_CO2
Zimbabwe;11.74405128;25866.385;equality;lamboll;33%;exponential;1284.70389360586;327.708796928511;1.5°C;territorial_CO2
Afghanistan;8.70734983;76885.134;responsability;lamboll;33%;linear;8992.17682024599;2065.42219982127;1.5°C;territorial_CO2
Albania;4.591827764;2240.166;responsability;lamboll;33%;linear;129.779231038213;56.5261755049631;1.5°C;territorial_CO2
Algeria;180.3576499;59565.554;responsability;lamboll;33%;linear;3023.95123045695;33.5328302640181;1.5°C;territorial_CO2
Angola;28.22992761;74295.394;responsability;lamboll;33%;linear;8147.83448985435;577.247990318481;1.5°C;territorial_CO2
Anguilla;0.022955546;14.552;responsability;lamboll;33%;linear;1.10858300420473;96.5852003001565;1.5°C;territorial_CO2
Antigua and Barbuda;0.323105618;95.055;responsability;lamboll;33%;linear;3.709717811173;22.9628802750994;1.5°C;territorial_CO2
Argentina;183.7784214;48308.943;responsability;lamboll;33%;linear;417.367943531151;4.5420777951154;1.5°C;territorial_CO2
Armenia;7.725144396;2495.207;responsability;lamboll;33%;linear;93.1259559608362;24.109829198547;1.5°C;territorial_CO2
Aruba;0.530026098;100.002;responsability;lamboll;33%;linear;-1.05247894936839;-1;1.5°C;territorial_CO2
Australia;373.6164239;32506.969;responsability;lamboll;33%;linear;-8609.40819535515;-20;1.5°C;territorial_CO2
Austria;58.81513302;8724.332;responsability;lamboll;33%;linear;-1292.10977102217;-17;1.5°C;territorial_CO2
Azerbaijan;42.76620028;11224.923;responsability;lamboll;33%;linear;179.203820289629;8.3806285859553;1.5°C;territorial_CO2
Bahamas;1.683711665;424.265;responsability;lamboll;33%;linear;10.1045169112701;12.0026690095659;1.5°C;territorial_CO2
Bahrain;37.42557341;2139.464;responsability;lamboll;33%;linear;-592.167073875968;-17;1.5°C;territorial_CO2
Bangladesh;124.7933633;214709.096;responsability;lamboll;33%;linear;23631.835486094;378.735452930837;1.5°C;territorial_CO2
Barbados;0.796212945;264.216;responsability;lamboll;33%;linear;8.55478109536041;21.4886762368839;1.5°C;territorial_CO2
Belarus;54.17566063;7453.546;responsability;lamboll;33%;linear;-1305.60627576378;-20;1.5°C;territorial_CO2
Belgium;84.30606458;11870.906;responsability;lamboll;33%;linear;-2379.11920001281;-21;1.5°C;territorial_CO2
Belize;0.278450504;516.627;responsability;lamboll;33%;linear;55.2191186095336;396.617120933878;1.5°C;territorial_CO2
Benin;6.437895655;24433.809;responsability;lamboll;33%;linear;2778.68292473859;863.227077183373;1.5°C;territorial_CO2
Bermuda;0.35051886;56.937;responsability;lamboll;33%;linear;-1.29644852957727;-2;1.5°C;territorial_CO2
Bhutan;1.986674423;882.34;responsability;lamboll;33%;linear;76.0209885587776;76.5308977441621;1.5°C;territorial_CO2
